Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.453529,NA,4.835,4.188,0.152,0.302,6.541,0.063,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.674,0.866,0.674,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.457537,NA,4.009,8.421,0.086,0.134,10.953,0.033,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.813,1.044,0.813,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3112.460987,NA,3.449,0.000,0.083,0.139,0.000,0.040,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.945,1.214,0.945,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.466450,NA,5.463,4.043,0.091,0.153,6.084,0.028,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.597,0.766,0.597,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.470601,NA,4.151,4.180,0.153,0.193,6.113,0.046,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.785,1.009,0.785,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.474019,NA,3.418,4.303,0.143,0.147,6.998,0.043,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.954,1.225,0.954,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.477800,NA,3.782,4.082,0.114,0.134,7.298,0.035,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.862,1.107,0.862,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3112.489176,NA,11.375,0.000,0.114,1.187,0.000,0.104,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.287,0.368,0.287,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.490617,NA,1.441,12.465,0.097,0.822,6.948,0.571,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,2.262,2.905,2.262,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.504562,NA,13.946,16.702,0.124,0.732,9.704,0.053,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.234,0.300,0.234,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,423x23,Other,0,9392,0x000002A556DF08B0,0,0,Composed: Flip,1,0,3112.510465,NA,766.351,0.000,0.223,0.240,0.000,0.000,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.004,0.005,0.004,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3112.511229,NA,6.667,0.000,0.086,0.995,0.000,0.149,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,0.489,0.628,0.489,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.512607,NA,1.378,4.177,0.072,0.143,5.837,0.104,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,2.366,3.039,2.366,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.515719,NA,3.112,4.287,0.120,0.171,7.011,0.055,NA,1920,9751,63,72,NA,NA,NA,NA,NA,NA,1.047,1.345,1.047,238,306,306,NA,4295,50, 77,126.489,NA,68,66,71,60,53,49,61,58,67,57,77,54,53,56,51,49,40,47,35,45,31,39,35,41,46,43,32,41,44,44,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.521063,NA,5.344,4.035,0.080,0.135,5.702,0.025,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.590,0.752,0.590,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.523503,NA,2.440,8.476,0.090,0.152,11.738,0.062,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,1.291,1.648,1.291,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3112.528557,NA,5.054,0.000,0.125,0.218,0.000,0.043,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.623,0.795,0.623,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.532663,NA,4.106,4.053,0.208,0.342,6.631,0.083,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.767,0.979,0.767,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.537132,NA,4.469,4.163,0.087,0.121,6.325,0.027,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.705,0.900,0.705,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3112.543243,NA,6.112,0.000,0.075,0.741,0.000,0.121,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.515,0.658,0.515,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.544603,NA,1.360,8.332,0.105,0.888,7.186,0.653,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,2.316,2.955,2.316,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.549943,NA,5.340,8.338,0.143,0.193,10.184,0.036,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.590,0.753,0.590,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.564435,NA,14.492,12.512,0.283,2.093,8.204,0.144,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.217,0.277,0.217,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3112.566811,NA,2.377,0.000,0.077,1.884,0.000,0.793,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,1.326,1.691,1.326,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.570435,NA,3.624,4.170,0.181,0.438,6.374,0.121,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.869,1.109,0.869,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.573826,NA,3.390,4.206,0.163,0.416,7.189,0.123,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.929,1.186,0.929,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.577916,NA,4.090,4.135,0.153,0.194,7.234,0.048,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.770,0.983,0.770,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.583029,NA,5.113,4.188,0.506,0.678,6.309,0.133,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.616,0.786,0.616,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.586564,NA,3.535,4.212,0.124,0.197,6.985,0.056,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.891,1.137,0.891,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.591105,NA,4.541,8.317,0.101,0.146,10.762,0.032,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.694,0.885,0.694,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3112.594927,NA,3.822,0.000,0.323,0.410,0.000,0.107,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.824,1.052,0.824,248,317,317,NA,4292,45, 77,126.489,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.599088,NA,4.161,4.211,0.090,0.153,6.989,0.037,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.757,0.966,0.757,248,317,317,NA,4292,45, 77,125.774,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.602992,NA,3.904,4.112,0.091,0.157,7.197,0.040,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.807,1.030,0.807,248,317,317,NA,4292,45, 77,125.774,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3112.607723,NA,4.731,4.169,0.151,0.307,6.635,0.065,NA,1920,9751,83,72,NA,NA,NA,NA,NA,NA,0.666,0.850,0.666,248,317,317,NA,4292,45, 77,125.774,NA,61,66,65,59,48,43,67,51,56,52,61,54,49,45,45,39,36,41,33,37,29,34,32,33,45,42,36,34,38,34,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
